country,country_code,continent,population,indicator,daily_count,date,rate_14_day,source
Honduras,HND,America,9904608,deaths,0,2020-03-13,0,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,0,2020-03-14,0,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,0,2020-03-15,0,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,0,2020-03-16,0,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,0,2020-03-17,0,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,0,2020-03-18,0,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,0,2020-03-19,0,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,0,2020-03-20,0,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,0,2020-03-21,0,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,0,2020-03-22,0,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,0,2020-03-23,0,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,0,2020-03-24,0,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,0,2020-03-25,0,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,0,2020-03-26,0,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,1,2020-03-27,0.100963107272898,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,0,2020-03-28,0.100963107272898,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,1,2020-03-29,0.201926214545795,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,1,2020-03-30,0.302889321818693,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,4,2020-03-31,0.706741750910283,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,3,2020-04-01,1.00963107272898,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,4,2020-04-02,1.41348350182057,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,1,2020-04-03,1.51444660909346,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,0,2020-04-04,1.51444660909346,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,7,2020-04-05,2.22118836000375,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,0,2020-04-06,2.22118836000375,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,0,2020-04-07,2.22118836000375,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,0,2020-04-08,2.22118836000375,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,1,2020-04-09,2.32215146727664,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,0,2020-04-10,2.22118836000375,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,1,2020-04-11,2.32215146727664,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,1,2020-04-12,2.32215146727664,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,0,2020-04-13,2.22118836000375,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,1,2020-04-14,1.91829903818506,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,5,2020-04-15,2.12022525273085,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,4,2020-04-16,2.12022525273085,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,6,2020-04-17,2.62504078909534,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,5,2020-04-18,3.12985632545983,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,0,2020-04-19,2.42311457454954,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,0,2020-04-20,2.42311457454954,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,0,2020-04-21,2.42311457454954,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,0,2020-04-22,2.42311457454954,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,1,2020-04-23,2.42311457454954,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,0,2020-04-24,2.42311457454954,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,0,2020-04-25,2.32215146727664,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,12,2020-04-26,3.43274564727852,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,2,2020-04-27,3.63467186182432,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,0,2020-04-28,3.53370875455142,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,5,2020-04-29,3.53370875455142,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,5,2020-04-30,3.63467186182432,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,4,2020-05-01,3.43274564727852,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,0,2020-05-02,2.92793011091403,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,1,2020-05-03,3.02889321818693,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,6,2020-05-04,3.63467186182432,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,0,2020-05-05,3.63467186182432,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,11,2020-05-06,4.74526604182619,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,6,2020-05-07,5.25008157819068,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,6,2020-05-08,5.85586022182806,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,2,2020-05-09,6.05778643637386,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,1,2020-05-10,4.94719225637198,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,0,2020-05-11,4.74526604182619,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,8,2020-05-12,5.55297090000937,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,5,2020-05-13,5.55297090000937,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,2,2020-05-14,5.25008157819068,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,10,2020-05-15,5.85586022182806,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,1,2020-05-16,5.95682332910096,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,4,2020-05-17,6.25971265091965,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,4,2020-05-18,6.05778643637386,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,4,2020-05-19,6.46163886546545,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,1,2020-05-20,5.45200779273647,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,4,2020-05-21,5.25008157819068,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,5,2020-05-22,5.14911847091778,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,11,2020-05-23,6.05778643637386,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,7,2020-05-24,6.66356508001124,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,6,2020-05-25,7.26934372364863,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,2,2020-05-26,6.66356508001124,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,6,2020-05-27,6.76452818728414,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,6,2020-05-28,7.16838061637573,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,2,2020-05-29,6.36067575819255,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,3,2020-05-30,6.56260197273835,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,2,2020-05-31,6.36067575819255,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,11,2020-06-01,7.06741750910284,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,5,2020-06-02,7.16838061637573,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,8,2020-06-03,7.87512236728602,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,9,2020-06-04,8.3799379036505,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,9,2020-06-05,8.78379033274209,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,5,2020-06-06,8.17801168910471,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,2,2020-06-07,7.67319615274022,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,8,2020-06-08,7.87512236728602,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,4,2020-06-09,8.07704858183181,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,9,2020-06-10,8.3799379036505,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,19,2020-06-11,9.69245829819817,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,4,2020-06-12,9.89438451274397,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,12,2020-06-13,10.8030524782001,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,4,2020-06-14,11.0049786927458,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,2,2020-06-15,10.0963107272898,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,10,2020-06-16,10.6011262636543,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,8,2020-06-17,10.6011262636543,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,6,2020-06-18,10.2982369418356,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,7,2020-06-19,10.0963107272898,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,6,2020-06-20,10.1972738345627,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,9,2020-06-21,10.9040155854729,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,5,2020-06-22,10.6011262636543,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,32,2020-06-23,13.4280932672954,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,10,2020-06-24,13.5290563745683,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,12,2020-06-25,12.822314623658,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,9,2020-06-26,13.3271301600225,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,45,2020-06-27,16.6589127000281,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,8,2020-06-28,17.0627651291197,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,0,2020-06-29,16.8608389145739,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,6,2020-06-30,16.4569864854823,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,12,2020-07-01,16.8608389145739,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,45,2020-07-02,20.7984000982169,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,49,2020-07-03,25.0388506036786,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,14,2020-07-04,25.8465554618618,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,24,2020-07-05,27.3610020709553,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,10,2020-07-06,27.8658176073198,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,17,2020-07-07,26.3513709982263,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,21,2020-07-08,27.4619651782282,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,17,2020-07-09,27.9667807145926,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,10,2020-07-10,28.0677438218655,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,46,2020-07-11,28.1687069291384,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,21,2020-07-12,29.4812273236861,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,3,2020-07-13,29.7841166455048,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,15,2020-07-14,30.6927846109609,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,18,2020-07-15,31.2985632545983,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,18,2020-07-16,28.57255935823,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,10,2020-07-17,24.634998174587,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,22,2020-07-18,25.4427030327702,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,34,2020-07-19,26.4523341054992,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,9,2020-07-20,26.3513709982263,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,35,2020-07-21,28.1687069291384,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,53,2020-07-22,31.3995263618712,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,18,2020-07-23,31.5004894691441,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,5,2020-07-24,30.9956739327796,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,50,2020-07-25,31.3995263618712,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,37,2020-07-26,33.0149360782375,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,18,2020-07-27,34.529382687331,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,50,2020-07-28,38.0630914418824,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,48,2020-07-29,41.0919846600693,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,45,2020-07-30,43.8179885564376,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,53,2020-07-31,48.1594021691722,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,25,2020-08-01,48.4622914909909,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,31,2020-08-02,48.1594021691722,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,9,2020-08-03,48.1594021691722,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,7,2020-08-04,45.332435165531,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,16,2020-08-05,41.5968001964338,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,23,2020-08-06,42.1016157327983,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,23,2020-08-07,43.9189516637105,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,19,2020-08-08,40.7890953382506,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,11,2020-08-09,38.1640545491553,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,19,2020-08-10,38.2650176564282,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,11,2020-08-11,34.3274564727852,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,9,2020-08-12,30.3898952891422,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,18,2020-08-13,27.663891392774,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,9,2020-08-14,23.2215146727665,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,6,2020-08-15,21.3032156345814,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,19,2020-08-16,20.0916583473066,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,8,2020-08-17,19.9906952400337,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,8,2020-08-18,20.0916583473066,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,10,2020-08-19,19.4858797036692,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,15,2020-08-20,18.6781748454861,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,11,2020-08-21,17.4666175582113,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,13,2020-08-22,16.8608389145739,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,11,2020-08-23,16.8608389145739,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,11,2020-08-24,16.0531340563907,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,29,2020-08-25,17.8704699873029,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,0,2020-08-26,16.9618020218468,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,64,2020-08-27,21.6061049564001,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,56,2020-08-28,26.3513709982263,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,24,2020-08-29,28.1687069291384,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,15,2020-08-30,27.7648545000469,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,16,2020-08-31,28.57255935823,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,15,2020-09-01,29.2793011091403,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,15,2020-09-02,29.7841166455048,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,36,2020-09-03,31.9043418982357,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,30,2020-09-04,33.8226409364207,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,30,2020-09-05,35.53901376006,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,22,2020-09-06,36.6496079400618,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,1,2020-09-07,35.6399768673329,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,16,2020-09-08,34.3274564727852,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,11,2020-09-09,35.4380506527871,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,10,2020-09-10,29.9860428600506,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,5,2020-09-11,24.8369243891328,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,9,2020-09-12,23.3224777800394,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,7,2020-09-13,22.5147729218562,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,14,2020-09-14,22.3128467073104,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,8,2020-09-15,21.6061049564001,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,0,2020-09-16,20.0916583473066,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,15,2020-09-17,17.9714330945758,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,20,2020-09-18,16.9618020218468,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,24,2020-09-19,16.3560233782094,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,20,2020-09-20,16.1540971636636,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,18,2020-09-21,17.8704699873029,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,20,2020-09-22,18.2743224163945,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,2,2020-09-23,17.3656544509384,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,16,2020-09-24,17.9714330945758,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,27,2020-09-25,20.1926214545795,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,22,2020-09-26,21.5051418491272,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,17,2020-09-27,22.5147729218562,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,1,2020-09-28,21.2022525273085,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,12,2020-09-29,21.6061049564001,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,22,2020-09-30,23.8272933164038,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,30,2020-10-01,25.3417399254973,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,27,2020-10-02,26.0484816764076,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,6,2020-10-03,24.2311457454954,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,13,2020-10-04,23.5244039945852,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,23,2020-10-05,24.0292195309496,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,11,2020-10-06,23.1205515654936,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,14,2020-10-07,24.3321088527683,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,19,2020-10-08,24.634998174587,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,11,2020-10-09,23.0195884582207,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,15,2020-10-10,22.3128467073104,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,12,2020-10-11,21.8080311709459,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,8,2020-10-12,22.5147729218562,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,9,2020-10-13,22.2118836000375,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,7,2020-10-14,20.697436990944,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,5,2020-10-15,18.1733593091216,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,19,2020-10-16,17.3656544509384,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,4,2020-10-17,17.1637282363926,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,7,2020-10-18,16.5579495927552,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,5,2020-10-19,14.7406136618431,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,8,2020-10-20,14.4377243400244,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,6,2020-10-21,13.6300194818412,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,14,2020-10-22,13.1252039454767,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,8,2020-10-23,12.822314623658,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,8,2020-10-24,12.1155728727477,"Epidemic intelligence, national daily data"
Honduras,HND,America,9904608,deaths,5,2020-10-25,11.4088311218374,"Epidemic intelligence, national daily data"
Hungary,HUN,Europe,9772756,confirmed cases,0,2020-01-02,,"Epidemic intelligence, national daily data"
Hungary,HUN,Europe,9772756,confirmed cases,0,2020-01-03,,"Epidemic intelligence, national daily data"
Hungary,HUN,Europe,9772756,confirmed cases,0,2020-01-04,,"Epidemic intelligence, national daily data"
Hungary,HUN,Europe,9772756,confirmed cases,0,2020-01-05,,"Epidemic intelligence, national daily data"
Hungary,HUN,Europe,9772756,confirmed cases,0,2020-01-06,,"Epidemic intelligence, national daily data"
Hungary,HUN,Europe,9772756,confirmed cases,0,2020-01-07,,"Epidemic intelligence, national daily data"
Hungary,HUN,Europe,9772756,confirmed cases,0,2020-01-08,,"Epidemic intelligence, national daily data"
Hungary,HUN,Europe,9772756,confirmed cases,0,2020-01-09,,"Epidemic intelligence, national daily data"
Hungary,HUN,Europe,9772756,confirmed cases,0,2020-01-10,,"Epidemic intelligence, national daily data"
Hungary,HUN,Europe,9772756,confirmed cases,0,2020-01-11,,"Epidemic intelligence, national daily data"
Hungary,HUN,Europe,9772756,confirmed cases,0,2020-01-12,,"Epidemic intelligence, national daily data"
Hungary,HUN,Europe,9772756,confirmed cases,0,2020-01-13,,"Epidemic intelligence, national daily data"
Hungary,HUN,Europe,9772756,confirmed cases,0,2020-01-14,,"Epidemic intelligence, national daily data"
Hungary,HUN,Europe,9772756,confirmed cases,0,2020-01-15,0,"Epidemic intelligence, national daily data"
Hungary,HUN,Europe,9772756,confirmed cases,0,2020-01-16,0,"Epidemic intelligence, national daily data"
Hungary,HUN,Europe,9772756,confirmed cases,0,2020-01-17,0,"Epidemic intelligence, national daily data"
Hungary,HUN,Europe,9772756,confirmed cases,0,2020-01-18,0,"Epidemic intelligence, national daily data"
Hungary,HUN,Europe,9772756,confirmed cases,0,2020-01-19,0,"Epidemic intelligence, national daily data"
Hungary,HUN,Europe,9772756,confirmed cases,0,2020-01-20,0,"Epidemic intelligence, national daily data"
Hungary,HUN,Europe,9772756,confirmed cases,0,2020-01-21,0,"Epidemic intelligence, national daily data"
Hungary,HUN,Europe,9772756,confirmed cases,0,2020-01-22,0,"Epidemic intelligence, national daily data"
Hungary,HUN,Europe,9772756,confirmed cases,0,2020-01-23,0,"Epidemic intelligence, national daily data"
Hungary,HUN,Europe,9772756,confirmed cases,0,2020-01-24,0,"Epidemic intelligence, national daily data"
Hungary,HUN,Europe,9772756,confirmed cases,0,2020-01-25,0,"Epidemic intelligence, national daily data"
Hungary,HUN,Europe,9772756,confirmed cases,0,2020-01-26,0,"Epidemic intelligence, national daily data"
Hungary,HUN,Europe,9772756,confirmed cases,0,2020-01-27,0,"Epidemic intelligence, national daily data"
Hungary,HUN,Europe,9772756,confirmed cases,0,2020-01-28,0,"Epidemic intelligence, national daily data"
Hungary,HUN,Europe,9772756,confirmed cases,0,2020-01-29,0,"Epidemic intelligence, national daily data"
Hungary,HUN,Europe,9772756,confirmed cases,0,2020-01-30,0,"Epidemic intelligence, national daily data"
Hungary,HUN,Europe,9772756,confirmed cases,0,2020-01-31,0,"Epidemic intelligence, national daily data"
Hungary,HUN,Europe,9772756,confirmed cases,0,2020-02-01,0,"Epidemic intelligence, national daily data"
Hungary,HUN,Europe,9772756,confirmed cases,0,2020-02-02,0,"Epidemic intelligence, national daily data"
Hungary,HUN,Europe,9772756,confirmed cases,0,2020-02-03,0,"Epidemic intelligence, national daily data"
Hungary,HUN,Europe,9772756,confirmed cases,0,2020-02-04,0,"Epidemic intelligence, national daily data"
Hungary,HUN,Europe,9772756,confirmed cases,0,2020-02-05,0,"Epidemic intelligence, national daily data"
Hungary,HUN,Europe,9772756,confirmed cases,0,2020-02-06,0,"Epidemic intelligence, national daily data"
Hungary,HUN,Europe,9772756,confirmed cases,0,2020-02-07,0,"Epidemic intelligence, national daily data"
Hungary,HUN,Europe,9772756,confirmed cases,0,2020-02-08,0,"Epidemic intelligence, national daily data"
Hungary,HUN,Europe,9772756,confirmed cases,0,2020-02-09,0,"Epidemic intelligence, national daily data"
Hungary,HUN,Europe,9772756,confirmed cases,0,2020-02-10,0,"Epidemic intelligence, national daily data"
Hungary,HUN,Europe,9772756,confirmed cases,0,2020-02-11,0,"Epidemic intelligence, national daily data"
Hungary,HUN,Europe,9772756,confirmed cases,0,2020-02-12,0,"Epidemic intelligence, national daily data"
Hungary,HUN,Europe,9772756,confirmed cases,0,2020-02-13,0,"Epidemic intelligence, national daily data"
